Bedrooms,Bathrooms,SquareFootageHouse,Location_Rural,Location_Suburban,Location_Urban,Age,PoolQuality,HeatingType_Electricity,HeatingType_Gas,HeatingType_Oil,HasFiberglass,IsFurnished,DateSinceForSale,HouseColor_Gray,HouseColor_Green,HouseColor_White,HouseColor_Yellow,HasFireplace,KitchensQuality,BathroomsQuality,BedroomsQuality,LivingRoomsQuality,SquareFootageGarden,PreviousOwnerRating,HeatingCosts,WindowModelNames_Aluminum,WindowModelNames_Steel,WindowModelNames_Wood,Price
1,1,24.0,0.0,0.0,1.0,47.0,0,0.0,1.0,0.0,1,1,33,0.0,1.0,0.0,0.0,0,1,2,2,2,6,3.4,28.0,0.0,1.0,0.0,160.73645
3,3,117.0,0.0,0.0,1.0,51.0,2,0.0,0.0,1.0,0,1,43,1.0,0.0,0.0,0.0,0,2,1,1,2,16,1.1,187.09998918157564,0.0,0.0,1.0,279.82585
1,2,92.0,1.0,0.0,0.0,57.0,2,0.0,1.0,0.0,0,1,28,0.0,0.0,1.0,0.0,0,3,1,2,2,16,3.18,80.00391670923162,0.0,1.0,0.0,365.42383
1,1,80.0,0.0,0.0,1.0,22.0,0,1.0,0.0,0.0,0,1,42,1.0,0.0,0.0,0.0,0,1,3,2,1,6,2.53,63.87209539104124,0.0,1.0,0.0,202.16686
1,2,81.0,0.0,0.0,1.0,54.0,0,1.0,0.0,0.0,0,1,11,1.0,0.0,0.0,0.0,0,3,3,2,2,6,1.9,61.59816077694038,1.0,0.0,0.0,123.94232
3,3,131.0,0.0,1.0,0.0,57.0,0,1.0,0.0,0.0,0,0,4,1.0,0.0,0.0,0.0,0,1,3,3,2,6,1.92,79.2,1.0,0.0,0.0,90.44384
1,1,44.0,0.0,1.0,0.0,43.0,0,0.0,0.0,1.0,0,1,3,0.0,1.0,0.0,0.0,0,3,3,3,1,6,3.05,68.8,1.0,0.0,0.0,61.48053
1,1,92.0,0.0,0.0,1.0,24.0,1,1.0,0.0,0.0,1,1,46,1.0,0.0,0.0,0.0,0,1,2,2,2,14,1.79,74.92299132602727,0.0,1.0,0.0,245.73527
1,1,57.0,1.0,0.0,0.0,56.0,1,0.0,1.0,0.0,1,1,21,0.0,1.0,0.0,0.0,0,1,2,3,3,14,1.83,50.19508913858992,0.0,1.0,0.0,329.62138
1,1,88.0,0.0,0.0,1.0,62.0,2,0.0,0.0,1.0,0,1,2,1.0,0.0,0.0,0.0,1,2,2,2,2,16,1.62,139.2,0.0,1.0,0.0,306.16859
2,1,128.0,0.0,0.0,1.0,57.0,0,1.0,0.0,0.0,1,1,34,0.0,0.0,1.0,0.0,0,2,1,3,1,6,1.59,94.79562169302403,1.0,0.0,0.0,93.57659
1,1,122.0,0.0,1.0,0.0,28.0,0,1.0,0.0,0.0,1,1,41,0.0,0.0,1.0,0.0,0,2,2,2,3,6,2.97,72.6,0.0,0.0,1.0,125.37942
1,1,33.0,0.0,1.0,0.0,58.0,0,0.0,0.0,1.0,1,0,3,0.0,0.0,1.0,0.0,0,2,1,2,3,6,2.83,49.6,0.0,1.0,0.0,95.85632
1,1,92.0,0.0,1.0,0.0,63.0,0,1.0,0.0,0.0,1,1,48,0.0,0.0,1.0,0.0,0,2,2,3,2,6,3.64,67.59479429968954,1.0,0.0,0.0,73.10897
1,1,58.0,0.0,1.0,0.0,38.0,3,0.0,1.0,0.0,0,0,47,1.0,0.0,0.0,0.0,0,1,1,2,2,46,2.3,58.0,0.0,0.0,1.0,115.7901
1,1,22.0,0.0,1.0,0.0,34.0,0,0.0,0.0,1.0,1,1,41,0.0,0.0,1.0,0.0,0,2,3,2,1,6,2.41,37.2774885365363,0.0,0.0,1.0,76.54197
1,1,98.0,0.0,1.0,0.0,50.0,3,0.0,0.0,1.0,1,1,32,0.0,0.0,0.0,1.0,0,2,3,2,1,46,4.08,156.01256983965789,1.0,0.0,0.0,174.40335
1,1,33.0,1.0,0.0,0.0,55.0,2,0.0,1.0,0.0,1,1,12,0.0,0.0,0.0,1.0,0,2,2,1,2,16,3.83,32.0,0.0,1.0,0.0,292.71525
1,1,52.0,0.0,0.0,1.0,37.0,0,1.0,0.0,0.0,1,1,32,0.0,0.0,1.0,0.0,0,2,2,2,3,6,3.74,31.8,0.0,1.0,0.0,200.61956
1,1,32.0,0.0,1.0,0.0,49.0,2,0.0,0.0,1.0,1,0,45,0.0,0.0,1.0,0.0,0,2,2,2,2,16,3.17,52.25394086224684,0.0,1.0,0.0,108.23528
1,1,96.0,1.0,0.0,0.0,49.0,0,0.0,0.0,1.0,0,1,28,0.0,1.0,0.0,0.0,0,3,1,3,2,6,1.83,152.91628904824896,1.0,0.0,0.0,249.579
2,1,65.0,1.0,0.0,0.0,52.0,0,0.0,1.0,0.0,1,1,49,0.0,0.0,1.0,0.0,0,2,1,3,2,6,2.39,53.94340079703994,0.0,0.0,1.0,248.89233
1,1,78.0,0.0,1.0,0.0,40.0,1,0.0,0.0,1.0,0,1,21,0.0,1.0,0.0,0.0,0,2,2,2,2,14,2.77,124.8,0.0,0.0,1.0,134.07878
1,2,66.0,1.0,0.0,0.0,67.0,0,1.0,0.0,0.0,1,1,46,0.0,0.0,0.0,1.0,0,2,3,1,2,6,4.4,39.6,0.0,1.0,0.0,275.54542
1,1,43.0,0.0,0.0,1.0,54.0,2,0.0,0.0,1.0,0,1,34,0.0,1.0,0.0,0.0,0,2,3,3,2,16,2.35,65.6,0.0,0.0,1.0,179.71198
2,5,147.0,0.0,1.0,0.0,20.0,0,1.0,0.0,0.0,0,0,48,0.0,0.0,1.0,0.0,0,3,1,2,2,6,2.37,109.81598063896833,0.0,0.0,1.0,112.18396
1,2,120.0,0.0,1.0,0.0,42.0,0,1.0,0.0,0.0,1,0,8,0.0,0.0,1.0,0.0,0,2,3,2,2,6,2.4,89.87100946733108,0.0,0.0,1.0,111.55332
1,5,137.0,0.0,0.0,1.0,58.0,1,1.0,0.0,0.0,1,1,23,0.0,1.0,0.0,0.0,0,3,2,3,2,14,1.5,82.2,0.0,0.0,1.0,262.43546
2,3,126.0,0.0,0.0,1.0,40.0,0,0.0,1.0,0.0,1,1,50,0.0,0.0,0.0,1.0,0,1,2,3,1,6,2.16,100.87872501545253,0.0,0.0,1.0,234.58247
1,1,58.0,0.0,1.0,0.0,55.0,0,1.0,0.0,0.0,0,1,27,0.0,1.0,0.0,0.0,0,2,1,2,2,6,1.9,41.983295392378395,1.0,0.0,0.0,42.2398
